Datetime,SP500,DOW30,NASDAQ,SSE,SZI,KOSPI,DAX30,CAC40
2009/9/28,1062.98 ,9789.36 ,2130.74 ,2763.53 ,11086.71 ,1675.55 ,5736.31 ,3825.00 
2009/9/29,1060.61 ,9742.20 ,2124.04 ,2754.54 ,11069.28 ,1690.05 ,5713.52 ,3814.10 
2009/9/30,1057.08 ,9712.28 ,2122.42 ,2779.43 ,11206.85 ,1673.14 ,5675.16 ,3795.41 
2009/10/1,1029.85 ,9509.28 ,2057.48 ,2779.43 ,11206.85 ,1644.63 ,5554.55 ,3720.77 
2009/10/2,1025.21 ,9487.67 ,2048.11 ,2779.43 ,11206.85 ,1644.63 ,5467.90 ,3649.90 
2009/10/5,1040.46 ,9599.75 ,2068.15 ,2779.43 ,11206.85 ,1606.90 ,5508.85 ,3675.01 
2009/10/6,1054.72 ,9731.25 ,2103.57 ,2779.43 ,11206.85 ,1598.44 ,5657.64 ,3770.21 
2009/10/7,1057.58 ,9725.58 ,2110.33 ,2779.43 ,11206.85 ,1598.00 ,5640.75 ,3756.41 
2009/10/8,1065.48 ,9786.87 ,2123.93 ,2779.43 ,11206.85 ,1615.46 ,5716.54 ,3806.81 
2009/10/9,1071.49 ,9864.94 ,2139.28 ,2911.72 ,11801.23 ,1646.79 ,5711.88 ,3799.61 
2009/10/13,1073.19 ,9871.06 ,2139.89 ,2936.19 ,11874.90 ,1628.93 ,5714.31 ,3801.39 
2009/10/14,1092.02 ,10015.86 ,2172.23 ,2970.53 ,11975.91 ,1649.09 ,5854.14 ,3882.67 
2009/10/15,1096.56 ,10062.94 ,2173.29 ,2979.79 ,12010.18 ,1658.99 ,5830.77 ,3883.83 
2009/10/16,1087.68 ,9995.91 ,2156.80 ,2976.63 ,12033.37 ,1640.36 ,5743.39 ,3827.60 
2009/10/19,1097.91 ,10092.19 ,2176.32 ,3038.27 ,12483.26 ,1649.07 ,5852.56 ,3892.36 
2009/10/20,1091.06 ,10041.48 ,2163.47 ,3084.45 ,12676.24 ,1659.15 ,5811.77 ,3871.45 
2009/10/21,1081.40 ,9949.36 ,2150.73 ,3070.59 ,12692.72 ,1653.86 ,5833.49 ,3873.22 
2009/10/22,1092.91 ,10081.31 ,2165.29 ,3051.41 ,12624.68 ,1630.33 ,5762.93 ,3820.85 
2009/10/23,1079.60 ,9972.18 ,2154.47 ,3107.85 ,12843.21 ,1640.17 ,5740.25 ,3808.24 
2009/10/26,1066.95 ,9867.96 ,2141.85 ,3109.57 ,12815.26 ,1657.11 ,5642.16 ,3744.45 
2009/10/27,1063.41 ,9882.17 ,2116.09 ,3021.46 ,12412.45 ,1649.53 ,5635.02 ,3743.95 
2009/10/28,1042.63 ,9762.69 ,2059.61 ,3031.33 ,12505.33 ,1609.71 ,5496.27 ,3663.78 
2009/10/29,1066.11 ,9962.58 ,2097.55 ,2960.47 ,12193.16 ,1585.85 ,5587.45 ,3714.02 
2009/10/30,1036.19 ,9712.73 ,2045.11 ,2995.85 ,12297.16 ,1580.69 ,5414.96 ,3607.69 
2009/11/2,1042.88 ,9789.44 ,2049.20 ,3076.65 ,12715.65 ,1559.09 ,5430.82 ,3639.46 
2009/11/3,1045.41 ,9771.91 ,2057.32 ,3114.23 ,12859.86 ,1549.92 ,5353.35 ,3584.25 
2009/11/4,1046.50 ,9802.14 ,2055.52 ,3128.54 ,12931.21 ,1579.93 ,5444.23 ,3670.33 
2009/11/5,1066.63 ,10005.96 ,2105.32 ,3155.05 ,12901.70 ,1552.24 ,5480.92 ,3708.73 
2009/11/6,1069.30 ,10023.42 ,2112.44 ,3164.04 ,12987.20 ,1572.46 ,5488.25 ,3707.29 
2009/11/9,1093.08 ,10226.94 ,2154.06 ,3175.59 ,13036.30 ,1576.79 ,5619.72 ,3785.49 
2009/11/10,1093.01 ,10246.97 ,2151.08 ,3178.61 ,13151.49 ,1582.30 ,5613.20 ,3785.59 
2009/11/12,1087.24 ,10197.47 ,2149.02 ,3172.95 ,13180.28 ,1572.73 ,5663.96 ,3808.07 
2009/11/13,1093.48 ,10270.47 ,2167.88 ,3187.65 ,13264.40 ,1571.99 ,5686.83 ,3806.01 
2009/11/16,1109.30 ,10406.96 ,2197.85 ,3275.05 ,13699.68 ,1592.47 ,5804.82 ,3863.16 
2009/11/17,1110.32 ,10437.42 ,2203.78 ,3282.89 ,13671.08 ,1585.98 ,5778.43 ,3829.06 
2009/11/18,1109.80 ,10426.31 ,2193.14 ,3303.23 ,13642.35 ,1603.97 ,5787.61 ,3828.16 
2009/11/19,1094.90 ,10332.44 ,2156.82 ,3320.61 ,13699.55 ,1620.54 ,5702.18 ,3760.22 
2009/11/20,1091.38 ,10318.16 ,2146.04 ,3308.35 ,13695.15 ,1620.60 ,5663.15 ,3729.36 
2009/11/23,1106.24 ,10450.95 ,2176.01 ,3338.66 ,13854.66 ,1619.05 ,5801.48 ,3813.17 
2009/11/24,1105.65 ,10433.71 ,2169.18 ,3223.53 ,13453.28 ,1606.42 ,5769.31 ,3784.62 
2009/11/25,1110.63 ,10464.40 ,2176.05 ,3290.16 ,13814.55 ,1611.88 ,5803.02 ,3809.16 
2009/11/27,1091.49 ,10309.92 ,2138.44 ,3096.26 ,12876.15 ,1524.50 ,5685.61 ,3721.45 
2009/11/30,1095.63 ,10344.84 ,2144.60 ,3195.30 ,13486.77 ,1555.60 ,5625.95 ,3680.15 
2009/12/1,1108.86 ,10471.58 ,2175.81 ,3235.36 ,13682.17 ,1569.72 ,5776.61 ,3775.74 
2009/12/2,1109.24 ,10452.68 ,2185.03 ,3269.75 ,13800.50 ,1591.63 ,5781.68 ,3795.92 
2009/12/3,1099.92 ,10366.15 ,2173.14 ,3264.63 ,13759.83 ,1615.00 ,5770.35 ,3799.11 
2009/12/4,1105.98 ,10388.90 ,2194.35 ,3317.04 ,13884.93 ,1624.76 ,5817.65 ,3846.62 
2009/12/7,1103.25 ,10390.11 ,2189.61 ,3331.90 ,14051.52 ,1632.65 ,5784.75 ,3840.05 
2009/12/8,1091.94 ,10285.97 ,2172.99 ,3296.66 ,13930.28 ,1627.78 ,5688.58 ,3785.30 
2009/12/9,1095.95 ,10337.05 ,2183.73 ,3239.57 ,13772.17 ,1634.17 ,5647.84 ,3757.39 
2009/12/10,1102.35 ,10405.83 ,2190.86 ,3254.26 ,13868.80 ,1652.73 ,5709.02 ,3798.38 
2009/12/11,1106.41 ,10471.50 ,2190.31 ,3247.32 ,13875.87 ,1656.90 ,5756.29 ,3803.72 
2009/12/14,1114.11 ,10501.05 ,2212.10 ,3302.90 ,13940.44 ,1664.77 ,5802.26 ,3830.44 
2009/12/15,1107.93 ,10452.00 ,2201.05 ,3274.46 ,13825.84 ,1665.85 ,5811.34 ,3834.09 
2009/12/16,1109.18 ,10441.12 ,2206.91 ,3255.21 ,13664.97 ,1664.24 ,5903.43 ,3875.82 
2009/12/17,1096.08 ,10308.26 ,2180.05 ,3179.08 ,13391.72 ,1647.84 ,5844.44 ,3830.82 
2009/12/18,1102.47 ,10328.89 ,2211.69 ,3113.89 ,12914.97 ,1647.04 ,5831.21 ,3794.44 
2009/12/21,1114.05 ,10414.14 ,2237.66 ,3122.97 ,13011.15 ,1644.23 ,5930.53 ,3872.06 
2009/12/22,1118.02 ,10464.93 ,2252.67 ,3050.52 ,12647.51 ,1655.54 ,5945.69 ,3898.38 
2009/12/23,1120.59 ,10466.44 ,2269.64 ,3073.78 ,12813.29 ,1661.35 ,5957.44 ,3910.75 
2009/12/24,1126.48 ,10520.09 ,2285.69 ,3153.41 ,13305.31 ,1682.34 ,5957.44 ,3912.73 
2009/12/29,1126.20 ,10545.41 ,2288.40 ,3211.76 ,13503.99 ,1672.48 ,6011.55 ,3959.98 
2009/12/30,1126.42 ,10548.51 ,2291.28 ,3262.60 ,13644.47 ,1682.77 ,5957.43 ,3935.50 
2009/12/31,1115.10 ,10428.05 ,2269.15 ,3277.14 ,13699.97 ,1682.77 ,5957.43 ,3936.33 
2010/1/4,1132.99 ,10583.96 ,2308.42 ,3243.76 ,13533.54 ,1696.14 ,6048.30 ,4013.97 
2010/1/5,1136.52 ,10572.02 ,2308.71 ,3282.18 ,13517.38 ,1690.62 ,6031.86 ,4012.91 
2010/1/6,1137.14 ,10573.68 ,2301.09 ,3254.22 ,13505.18 ,1705.32 ,6034.33 ,4017.67 
2010/1/7,1141.69 ,10606.86 ,2300.05 ,3192.78 ,13235.48 ,1683.45 ,6019.36 ,4024.80 
2010/1/8,1144.98 ,10618.19 ,2317.17 ,3196.00 ,13267.44 ,1695.26 ,6037.61 ,4045.14 
2010/1/11,1146.98 ,10663.99 ,2312.41 ,3212.75 ,13161.09 ,1694.12 ,6040.50 ,4043.09 
2010/1/12,1136.22 ,10627.26 ,2282.31 ,3273.97 ,13381.25 ,1698.64 ,5943.00 ,4000.05 
2010/1/13,1145.68 ,10680.77 ,2307.90 ,3172.66 ,13016.56 ,1671.41 ,5963.14 ,4000.86 
2010/1/14,1148.46 ,10710.55 ,2316.74 ,3215.55 ,13204.19 ,1685.77 ,5988.88 ,4015.77 
2010/1/15,1136.03 ,10609.65 ,2287.99 ,3224.15 ,13264.37 ,1701.80 ,5875.97 ,3954.38 
2010/1/19,1150.23 ,10725.43 ,2320.40 ,3246.87 ,13350.67 ,1710.22 ,5976.48 ,4009.67 
2010/1/20,1138.04 ,10603.15 ,2291.25 ,3151.85 ,12916.15 ,1714.38 ,5851.53 ,3928.95 
2010/1/21,1116.48 ,10389.88 ,2265.70 ,3158.86 ,12917.15 ,1722.01 ,5746.97 ,3862.16 
2010/1/22,1091.76 ,10172.98 ,2205.29 ,3128.59 ,12595.93 ,1684.35 ,5695.32 ,3820.78 
2010/1/25,1096.78 ,10196.86 ,2210.80 ,3094.41 ,12470.19 ,1670.20 ,5631.37 ,3781.85 
2010/1/26,1092.17 ,10194.29 ,2203.73 ,3019.39 ,12162.56 ,1637.34 ,5668.93 ,3807.04 
2010/1/27,1097.50 ,10236.16 ,2221.41 ,2986.61 ,12046.78 ,1625.48 ,5643.20 ,3759.80 
2010/1/28,1084.53 ,10120.46 ,2179.00 ,2994.14 ,12120.48 ,1642.43 ,5540.33 ,3688.79 
2010/1/29,1073.87 ,10067.33 ,2147.35 ,2989.29 ,12137.20 ,1602.43 ,5608.79 ,3739.46 
2010/2/1,1089.19 ,10185.53 ,2171.20 ,2941.36 ,11989.11 ,1606.44 ,5654.48 ,3762.01 
2010/2/2,1103.32 ,10296.85 ,2190.06 ,2934.71 ,11912.93 ,1595.81 ,5709.66 ,3812.13 
2010/2/3,1097.28 ,10270.55 ,2190.91 ,3003.84 ,12262.57 ,1615.02 ,5672.09 ,3793.47 
2010/2/4,1063.11 ,10002.18 ,2125.43 ,2995.31 ,12169.48 ,1616.42 ,5533.24 ,3689.25 
2010/2/5,1066.19 ,10012.23 ,2141.12 ,2939.40 ,11917.14 ,1567.12 ,5434.34 ,3563.76 
2010/2/8,1056.74 ,9908.39 ,2126.05 ,2935.17 ,11947.34 ,1552.79 ,5484.85 ,3607.27 
2010/2/9,1070.52 ,10058.64 ,2150.87 ,2948.84 ,11970.44 ,1570.49 ,5498.26 ,3612.76 
2010/2/10,1068.13 ,10038.38 ,2147.87 ,2982.50 ,12185.38 ,1570.12 ,5536.37 ,3635.61 
2010/2/11,1078.47 ,10144.19 ,2177.41 ,2985.50 ,12224.60 ,1597.81 ,5503.93 ,3616.75 
2010/2/12,1075.51 ,10099.14 ,2183.53 ,3018.13 ,12304.78 ,1593.66 ,5500.39 ,3599.07 
2010/2/16,1094.87 ,10268.81 ,2214.19 ,3018.13 ,12304.78 ,1601.05 ,5592.12 ,3669.04 
2010/2/17,1099.51 ,10309.24 ,2226.29 ,3018.13 ,12304.78 ,1627.43 ,5648.34 ,3725.21 
2010/2/18,1106.75 ,10392.90 ,2241.71 ,3018.13 ,12304.78 ,1621.19 ,5680.41 ,3747.83 
2010/2/19,1109.17 ,10402.35 ,2243.87 ,3018.13 ,12304.78 ,1593.90 ,5722.05 ,3769.54 
2010/2/22,1108.01 ,10383.38 ,2242.03 ,3003.40 ,12213.54 ,1627.10 ,5688.44 ,3756.70 
2010/2/23,1094.60 ,10282.41 ,2213.44 ,2982.57 ,12069.21 ,1628.90 ,5604.07 ,3707.06 
2010/2/24,1105.24 ,10374.16 ,2235.90 ,3022.18 ,12282.09 ,1612.83 ,5615.51 ,3715.68 
2010/2/25,1102.94 ,10321.03 ,2234.22 ,3060.62 ,12494.27 ,1587.51 ,5532.33 ,3640.77 
2010/2/26,1104.49 ,10325.26 ,2238.26 ,3051.94 ,12436.66 ,1594.58 ,5598.46 ,3708.80 
2010/3/1,1115.71 ,10403.79 ,2273.57 ,3087.84 ,12588.26 ,1594.58 ,5713.51 ,3769.54 
2010/3/2,1118.31 ,10405.98 ,2280.79 ,3073.11 ,12548.91 ,1615.12 ,5776.56 ,3811.92 
2010/3/3,1118.79 ,10396.76 ,2280.68 ,3097.01 ,12612.69 ,1622.44 ,5817.88 ,3842.52 
2010/3/4,1122.97 ,10444.14 ,2292.31 ,3023.37 ,12312.89 ,1618.20 ,5795.32 ,3828.41 
2010/3/5,1138.70 ,10566.20 ,2326.35 ,3031.07 ,12341.74 ,1634.57 ,5877.36 ,3910.42 
2010/3/8,1138.50 ,10552.52 ,2332.21 ,3053.23 ,12437.57 ,1660.04 ,5875.91 ,3903.54 
2010/3/9,1140.45 ,10564.38 ,2340.68 ,3069.14 ,12507.66 ,1660.83 ,5885.89 ,3910.01 
2010/3/10,1145.61 ,10567.33 ,2358.95 ,3048.93 ,12391.65 ,1662.24 ,5936.72 ,3943.55 
2010/3/11,1150.24 ,10611.84 ,2368.46 ,3051.28 ,12367.69 ,1656.62 ,5928.63 ,3928.95 
2010/3/12,1149.99 ,10624.69 ,2367.66 ,3013.41 ,12169.11 ,1662.74 ,5945.11 ,3927.40 
2010/3/15,1150.51 ,10642.15 ,2362.21 ,2976.94 ,11903.33 ,1649.50 ,5903.56 ,3890.91 
2010/3/16,1159.46 ,10685.98 ,2378.01 ,2992.84 ,11948.76 ,1648.01 ,5970.99 ,3938.95 
2010/3/17,1166.21 ,10733.67 ,2389.09 ,3050.48 ,12233.77 ,1682.86 ,6024.28 ,3957.89 
2010/3/18,1165.83 ,10779.17 ,2391.28 ,3046.09 ,12236.73 ,1675.17 ,6012.31 ,3938.18 
2010/3/19,1159.90 ,10741.98 ,2374.41 ,3067.75 ,12352.92 ,1686.11 ,5982.43 ,3925.44 
2010/3/22,1165.81 ,10785.89 ,2395.40 ,3074.58 ,12352.45 ,1672.67 ,5987.50 ,3928.00 
2010/3/23,1174.17 ,10888.83 ,2415.24 ,3053.12 ,12304.98 ,1681.82 ,6017.27 ,3952.55 
2010/3/24,1167.72 ,10836.15 ,2398.76 ,3056.81 ,12290.04 ,1681.01 ,6039.00 ,3949.81 
2010/3/25,1165.73 ,10841.21 ,2397.41 ,3019.18 ,12086.90 ,1688.39 ,6132.95 ,4000.48 
2010/3/26,1166.59 ,10850.36 ,2395.13 ,3059.72 ,12240.36 ,1697.72 ,6120.05 ,3988.93 
2010/3/29,1173.22 ,10895.86 ,2404.36 ,3123.80 ,12552.45 ,1691.99 ,6156.85 ,4000.66 
2010/3/30,1173.27 ,10907.42 ,2410.69 ,3128.47 ,12593.03 ,1700.19 ,6142.45 ,3987.41 
2010/3/31,1169.43 ,10856.63 ,2397.96 ,3109.11 ,12494.35 ,1692.85 ,6153.55 ,3974.01 
2010/4/1,1178.10 ,10927.07 ,2402.58 ,3147.42 ,12686.06 ,1719.17 ,6235.56 ,4034.23 
2010/4/6,1189.44 ,10969.99 ,2436.81 ,3158.68 ,12702.83 ,1726.09 ,6252.21 ,4053.94 
2010/4/7,1182.45 ,10897.52 ,2431.16 ,3148.22 ,12631.97 ,1726.60 ,6222.41 ,4026.97 
2010/4/8,1186.44 ,10927.07 ,2436.81 ,3118.71 ,12427.00 ,1733.78 ,6171.83 ,3978.46 
2010/4/9,1194.37 ,10997.35 ,2454.05 ,3145.35 ,12555.12 ,1724.47 ,6249.70 ,4050.54 
2010/4/12,1196.48 ,11005.97 ,2457.87 ,3129.26 ,12399.20 ,1710.30 ,6250.69 ,4050.50 
2010/4/13,1197.30 ,11019.42 ,2465.99 ,3161.25 ,12511.89 ,1710.59 ,6230.83 ,4031.99 
2010/4/14,1210.65 ,11123.11 ,2504.86 ,3166.18 ,12557.69 ,1735.33 ,6278.40 ,4057.70 
2010/4/15,1211.67 ,11144.57 ,2515.69 ,3164.97 ,12513.29 ,1743.91 ,6291.45 ,4065.65 
2010/4/16,1192.13 ,11018.66 ,2481.26 ,3130.30 ,12416.86 ,1734.49 ,6180.90 ,3986.63 
2010/4/19,1197.52 ,11092.05 ,2480.11 ,2980.30 ,11644.58 ,1705.30 ,6162.44 ,3970.47 
2010/4/20,1207.17 ,11117.06 ,2500.31 ,2979.53 ,11538.98 ,1718.03 ,6264.23 ,4026.65 
2010/4/21,1205.94 ,11124.92 ,2504.61 ,3033.28 ,11766.82 ,1747.58 ,6230.38 ,3977.67 
2010/4/22,1208.67 ,11134.29 ,2519.07 ,2999.48 ,11703.96 ,1739.52 ,6168.72 ,3924.65 
2010/4/23,1217.28 ,11204.28 ,2530.15 ,2983.54 ,11702.87 ,1737.03 ,6259.53 ,3951.30 
2010/4/26,1212.05 ,11205.03 ,2522.95 ,2969.50 ,11602.63 ,1752.20 ,6332.10 ,3997.39 
2010/4/27,1183.71 ,10991.99 ,2471.47 ,2907.93 ,11355.37 ,1749.55 ,6159.51 ,3844.60 
2010/4/28,1191.36 ,11045.27 ,2471.73 ,2900.33 ,11333.85 ,1733.91 ,6084.34 ,3787.00 
2010/4/29,1206.78 ,11167.32 ,2511.92 ,2868.43 ,11196.35 ,1728.42 ,6144.91 ,3840.62 
2010/4/30,1186.69 ,11008.61 ,2461.19 ,2870.61 ,11162.54 ,1741.56 ,6135.70 ,3816.99 
2010/5/4,1173.60 ,10926.77 ,2424.25 ,2835.28 ,10960.77 ,1718.75 ,6006.86 ,3689.29 
2010/5/5,1165.87 ,10866.83 ,2402.29 ,2857.15 ,11003.73 ,1718.75 ,5958.45 ,3636.03 
2010/5/6,1128.15 ,10520.32 ,2319.64 ,2739.70 ,10422.56 ,1684.71 ,5908.26 ,3556.11 
2010/5/7,1110.88 ,10380.43 ,2265.64 ,2688.38 ,10146.42 ,1647.50 ,5715.09 ,3392.59 
2010/5/10,1159.73 ,10785.14 ,2374.67 ,2698.76 ,10264.05 ,1677.63 ,6017.91 ,3720.29 
2010/5/11,1155.79 ,10748.26 ,2375.31 ,2647.57 ,10091.20 ,1670.24 ,6037.71 ,3693.20 
2010/5/12,1171.67 ,10896.91 ,2425.02 ,2655.71 ,10146.63 ,1663.03 ,6183.49 ,3733.87 
2010/5/13,1157.44 ,10782.95 ,2394.36 ,2710.51 ,10417.81 ,1694.58 ,6251.97 ,3731.54 
2010/5/14,1135.68 ,10620.16 ,2346.85 ,2696.63 ,10330.14 ,1695.63 ,6056.71 ,3560.36 
2010/5/17,1136.94 ,10625.83 ,2354.23 ,2559.93 ,9731.72 ,1651.51 ,6066.92 ,3543.55 
2010/5/18,1120.80 ,10510.95 ,2317.26 ,2594.78 ,10003.81 ,1643.24 ,6155.93 ,3617.32 
2010/5/19,1115.05 ,10444.37 ,2298.37 ,2587.81 ,9991.40 ,1630.08 ,5988.67 ,3511.67 
2010/5/20,1071.59 ,10068.01 ,2204.01 ,2555.94 ,9945.55 ,1600.18 ,5867.88 ,3432.52 
2010/5/21,1087.69 ,10193.39 ,2229.04 ,2583.52 ,10209.07 ,1600.18 ,5829.25 ,3430.74 
2010/5/24,1073.65 ,10066.57 ,2213.55 ,2673.42 ,10620.12 ,1604.93 ,5805.68 ,3430.93 
2010/5/25,1074.03 ,10043.75 ,2210.95 ,2622.63 ,10365.23 ,1560.83 ,5670.04 ,3331.29 
2010/5/26,1067.95 ,9974.45 ,2195.88 ,2625.79 ,10361.70 ,1582.12 ,5758.02 ,3408.59 
2010/5/27,1103.06 ,10258.99 ,2277.68 ,2655.92 ,10543.33 ,1607.50 ,5937.14 ,3525.31 
2010/5/28,1089.41 ,10136.63 ,2257.04 ,2655.77 ,10495.65 ,1622.78 ,5946.18 ,3515.06 
2010/6/1,1070.71 ,10024.02 ,2222.33 ,2568.28 ,10098.45 ,1630.40 ,5981.27 ,3503.08 
2010/6/2,1098.38 ,10249.54 ,2281.07 ,2571.42 ,10188.14 ,1630.40 ,5981.20 ,3501.50 
2010/6/3,1102.83 ,10255.28 ,2303.03 ,2552.66 ,10118.04 ,1661.84 ,6054.63 ,3557.34 
2010/6/4,1064.88 ,9931.97 ,2219.17 ,2553.59 ,10187.20 ,1664.13 ,5938.88 ,3455.61 
2010/6/7,1050.47 ,9816.49 ,2173.90 ,2511.73 ,9992.67 ,1637.97 ,5904.95 ,3413.72 
